player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Todd Davis,/players/D/DaviTo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,0,0,0,0,1,0,1,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,0,0,1,0,1,0,1,0,0,0,0,0
Von Miller,/players/M/MillVo00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Derek Wolfe,/players/W/WolfDe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,2,0,3,0,0,0,0,0,0,0,0,0
E.J. Gaines,/players/G/GainE.00.htm,0,0,0,1,3,1,0,0,0,0,2,0
Ramon Humber,/players/H/HumbRa00.htm,2,0,0,0,0,1,0,0,0,0,0,0
Micah Hyde,/players/H/HydeMi00.htm,2,0,0,0,1,0,0,0,0,0,0,0
Leonard Johnson,/players/J/JohnLe03.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,1,0,1,0,1,0,0,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,4,1,0,1,0,0,2,1,0,0,0,0
