player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Antoine Bethea,/players/B/BethAn20.htm,2,0,1,1,2,0,0,0,0,0,0,0
Justin Bethel,/players/B/BethJu00.htm,1,0,0,0,0,0,1,1,0,0,0,0
Tyvon Branch,/players/B/BranTy99.htm,2,0,2,1,1,1,1,0,1,0,0,0
Josh Bynes,/players/B/ByneJo00.htm,4,0,0,0,0,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,0,0,2,0,1,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Haason Reddick,/players/R/ReddHa00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,1,0,3,0,3,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,2,1,0,1,0,1,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Miles Killebrew,/players/K/KillMi00.htm,2,0,0,0,0,1,0,0,0,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,1,1,0,0,1,0,0,0,0,0,0,0
Jeremiah Ledbetter,/players/L/LedbJe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,1,0,2,0,0,0,0,0,0,0,1,0
A'Shawn Robinson,/players/R/RobiAS00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
