player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Malcolm Butler,/players/B/ButlMa01.htm,1,1,0,0,0,0,0,0,1,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,1,1,0,1,0,0,0,0,0,1,0,0
Stephon Gilmore,/players/G/GilmSt00.htm,2,0,0,0,2,0,1,0,0,0,0,0
Jonathan Jones,/players/J/JoneJo03.htm,0,0,0,0,0,0,0,0,0,1,1,0
Devin McCourty,/players/M/McCoDe99.htm,3,0,3,0,2,0,0,0,0,0,0,0
Jordan Richards,/players/R/RichJo00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Baker,/players/B/BakeCh99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,1,0,2,0,3,0,0,0,0,0,0,0
Devante Bond,/players/B/BondDe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Justin Evans,/players/E/EvanJu00.htm,0,0,3,0,1,1,1,0,0,0,0,0
Adarius Glanton,/players/G/GlanAd00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Brent Grimes,/players/G/GrimBr20.htm,1,0,0,0,0,0,0,0,0,0,0,0
Robert McClain,/players/M/McClRo98.htm,2,0,1,0,0,0,0,0,0,0,0,0
Ryan Russell,/players/R/RussRy00.htm,0,0,0,0,0,0,0,0,0,0,1,0
