player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Nigel Bradham,/players/B/BradNi00.htm,1,1,0,0,5,1,0,0,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Jordan Hicks,/players/H/HickJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,0,0,2,0,9,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,2,0,0,0,1,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,0,0,1,0,2,0,0,0,0,0,0,0
Mike Adams,/players/A/AdamMi21.htm,1,0,0,0,0,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,1,1,1,0,0,0,0,0,1,0,0,0
Colin Jones,/players/J/JoneCo01.htm,1,0,0,0,0,0,0,0,0,0,0,0
David Mayo,/players/M/MayoDa00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Shaq Thompson,/players/T/ThomSh01.htm,1,0,0,0,0,1,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,1,0,0,0,0,0,1,0
