player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Henry Anderson,/players/A/AndeHe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jonathan Bostic,/players/B/BostJo00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Darius Butler,/players/B/ButlDa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Vontae Davis,/players/D/DaviVo99.htm,0,0,1,0,1,0,0,0,0,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nate Hairston,/players/H/HairNa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Malik Hooker,/players/H/HookMa00.htm,0,0,0,0,2,1,0,0,0,0,1,0
Rashaan Melvin,/players/M/MelvRa00.htm,2,1,0,0,0,0,0,2,0,0,0,0
Antonio Morrison,/players/M/MorrAn01.htm,2,0,1,0,0,0,0,0,0,0,0,0
John Simon,/players/S/SimoJo01.htm,0,0,1,0,1,0,0,0,0,0,0,0
Al Woods,/players/W/WoodAl99.htm,0,0,1,0,1,0,0,0,0,0,0,0
Jayon Brown,/players/B/BrowJa06.htm,1,0,1,1,0,0,0,0,0,1,0,0
Kevin Byard,/players/B/ByarKe01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jurrell Casey,/players/C/CaseJu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Karl Klug,/players/K/KlugKa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Derrick Morgan,/players/M/MorgDe99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Curtis Riley,/players/R/RileCu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Logan Ryan,/players/R/RyanLo00.htm,1,1,1,1,0,0,0,0,0,0,0,0
Da'Norris Searcy,/players/S/SearDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Erik Walden,/players/W/WaldEr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,1,0,1,0,2,0,0,0,0,0,0,0
