player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Chidobe Awuzie,/players/A/AwuzCh00.htm,4,1,0,0,0,0,0,0,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,0,0,0,1,0,2,0,0,0,0,1,0
Kavon Frazier,/players/F/FrazKa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,0,0,1,1,0,0,0,0,1,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Sean Lee,/players/L/LeexSe99.htm,1,0,4,0,0,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,0,0,0,0,3,0,0,0,0,0,0,0
Damien Wilson,/players/W/WilsDa02.htm,0,0,0,0,1,0,0,0,0,0,0,0
Xavier Woods,/players/W/WoodXa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Denico Autry,/players/A/AutrDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
NaVorro Bowman,/players/B/BowmNa99.htm,2,0,1,0,1,0,0,0,0,0,0,0
Shilique Calhoun,/players/C/CalhSh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,0,0,0,0,2,1,0,1,0,0,0,0
Bruce Irvin,/players/I/IrviBr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Dexter McDonald,/players/M/McDoDe02.htm,0,0,1,0,2,0,0,1,0,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,0,0,1,0,0,0,0,0,1,0
Sean Smith,/players/S/SmitSe99.htm,0,0,0,0,1,0,1,0,0,0,1,0
