player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Robert Alford,/players/A/AlfoRo00.htm,0,0,0,1,2,2,0,0,0,0,0,0
Vic Beasley,/players/B/BeasVi00.htm,0,0,0,0,0,0,0,0,1,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Adrian Clayborn,/players/C/ClayAd00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,1,0,0,1,1,0,0,0,0,0,0,0
Brian Poole,/players/P/PoolBr01.htm,2,0,0,0,2,0,0,0,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,2,2,0,0,0,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,2,0,0,0,1,0,1,0,2,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,2,0,0,0,4,0,0,0,0,0,1,0
Thomas Davis,/players/D/DaviTh20.htm,0,0,0,0,1,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,2,0,1,0,4,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Julius Peppers,/players/P/PeppJu99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,3,0,0,0,0,0,0,0
