player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kenneth Acker,/players/A/AckeKe00.htm,0,0,0,0,2,0,0,0,1,0,0,0
Derrick Johnson,/players/J/JohnDe25.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Murray,/players/M/MurrEr00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Steven Nelson,/players/N/NelsSt01.htm,0,0,2,0,1,0,1,0,0,0,0,0
Ron Parker,/players/P/ParkRo01.htm,1,0,0,0,0,0,0,0,0,1,0,0
Marcus Peters,/players/P/PeteMa00.htm,1,0,0,0,1,0,1,0,0,0,0,0
Kevin Pierre-Louis,/players/P/PierKe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Reggie Ragland,/players/R/RaglRe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Frank Zombo,/players/Z/ZombFr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,3,0,0,0,0,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,0,0,1,0,0,0,0,0,0,0,1,0
Demarcus Lawrence,/players/L/LawrDe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Sean Lee,/players/L/LeexSe99.htm,0,0,6,0,2,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Benson Mayowa,/players/M/MayoBe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,2,0,1,0,0,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,0,0,0,0,2,0,0,0,0,0,0,0
Damien Wilson,/players/W/WilsDa02.htm,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Woods,/players/W/WoodXa00.htm,0,0,1,1,1,0,0,0,0,0,0,0
