player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Henry Anderson,/players/A/AndeHe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jonathan Bostic,/players/B/BostJo00.htm,2,0,0,1,0,0,0,0,0,1,0,0
Darius Butler,/players/B/ButlDa99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Pierre Desir,/players/D/DesiPi00.htm,0,1,2,0,1,0,0,0,0,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,0,0,0,1,1,0,0,0,1,0,0,0
Jeremiah George,/players/G/GeorJe01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nate Hairston,/players/H/HairNa00.htm,0,0,0,1,2,0,0,0,0,0,0,0
Rashaan Melvin,/players/M/MelvRa00.htm,1,0,0,1,0,0,0,0,0,0,0,0
Barkevious Mingo,/players/M/MingBa00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Hassan Ridgeway,/players/R/RidgHa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Grover Stewart,/players/S/StewGr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,3,0,0,0,0,0,1,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,0,1,1,0,0,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,2,1,0,0,3,0,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,1,0,0,0,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Corey Moore,/players/M/MoorCo00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brennan Scarlett,/players/S/ScarBr00.htm,2,0,0,0,0,0,0,0,0,0,0,0
