player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Robert Alford,/players/A/AlfoRo00.htm,0,0,0,0,5,0,0,0,0,1,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Kemal Ishmael,/players/I/IshmKe00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,1,0,0,0,2,0,0,0,0,0,0,0
Keanu Neal,/players/N/NealKe01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Brian Poole,/players/P/PoolBr01.htm,1,0,0,0,2,0,0,0,0,0,0,0
Duke Riley,/players/R/RileDu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,1,0,1,0,1,0,1,0,0,0,0,0
Kwon Alexander,/players/A/AlexKw00.htm,1,0,4,0,0,0,1,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,1,1,0,0,0,1,0,0,0,0
Justin Evans,/players/E/EvanJu00.htm,1,0,1,0,0,0,0,0,1,0,0,0
Brent Grimes,/players/G/GrimBr20.htm,2,1,0,0,0,0,1,0,0,0,0,0
Ryan Smith,/players/S/SmitRy00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Keith Tandy,/players/T/TandKe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
T.J. Ward,/players/W/WardT.99.htm,0,0,0,0,1,0,0,0,0,1,0,0
