player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jarrad Davis,/players/D/DaviJa01.htm,2,0,0,0,2,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,0,0,1,0,1,0,0,0,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,3,1,0,0,1,0,1,0,0,0,0,0
Miles Killebrew,/players/K/KillMi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,0,0,0,0,1,0,0,0,0,0,0,0
A'Shawn Robinson,/players/R/RobiAS00.htm,0,0,0,0,1,1,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Tavon Wilson,/players/W/WilsTa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Vonn Bell,/players/B/BellVo00.htm,0,0,1,0,3,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,3,1,0,0,1,0,0,0,0,0,0,0
Cameron Jordan,/players/J/JordCa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
A.J. Klein,/players/K/KleiAJ00.htm,2,1,0,0,0,0,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,0,0,3,1,0,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,1,1,0,0,2,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,1,0,0,0,2,1,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,1,0,1,0,2,0,0,0,1,0,0,0
