player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Ezekiel Ansah,/players/A/AnsaEz00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,1,0,0,0,2,0,0,0,0,0,0,0
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
A'Shawn Robinson,/players/R/RobiAS00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,2,0,0,0,4,1,0,0,0,0,0,0
Teez Tabor,/players/T/TaboTe00.htm,4,0,0,0,0,0,0,0,0,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,0,3,0,0,0,0,0,0,0,0,0
Anthony Zettel,/players/Z/ZettAn00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,4,0,1,0,1,0,0,0,0,0,1,0
Jordan Evans,/players/E/EvanJo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Clayton Fejedelem,/players/F/FejeCl00.htm,1,0,0,0,0,0,0,0,0,0,0,0
George Iloka,/players/I/IlokGe00.htm,1,0,0,0,0,0,0,0,1,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,2,2,1,0,0,0,0,0,0,0,0,0
Hardy Nickerson,/players/N/NickHa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Josh Shaw,/players/S/ShawJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,0,2,0,0,0,0,0,0,0
