player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jayon Brown,/players/B/BrowJa06.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,1,0,0,0,0,0,1,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,3,0,0,0,0,0,0,0,0,0,0,0
DaQuan Jones,/players/J/JoneDa04.htm,2,0,0,0,0,0,0,0,0,0,0,0
Derrick Morgan,/players/M/MorgDe99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Logan Ryan,/players/R/RyanLo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Da'Norris Searcy,/players/S/SearDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
LeShaun Sims,/players/S/SimsLe00.htm,0,0,0,0,2,0,0,0,0,0,1,0
Avery Williamson,/players/W/WillAv00.htm,2,0,0,0,1,0,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,2,0,3,0,1,0,0,0,0,0,1,0
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,1,1,1,0,1,1,0,0,0,0,1,0
Ibraheim Campbell,/players/C/CampIb00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Myles Garrett,/players/G/GarrMy00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Mike Jordan,/players/J/JordMi00.htm,0,0,1,0,1,1,0,0,0,0,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,3,0,1,0,5,0,0,1,0,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Jamar Taylor,/players/T/TaylJa01.htm,3,0,0,0,0,0,0,0,0,1,0,0
