player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Lorenzo Alexander,/players/A/AlexLo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,2,0,0,0,1,0,0,0,0,0,0,0
E.J. Gaines,/players/G/GainE.00.htm,0,0,0,0,4,2,0,0,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Leonard Johnson,/players/J/JohnLe03.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,3,2,1,0,3,0,2,1,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,2,0,0,0,0,0,1,1,0,0,0,0
Kyle Williams,/players/W/WillKy20.htm,1,0,0,0,0,1,0,0,0,0,0,0
Mike Adams,/players/A/AdamMi21.htm,0,0,1,0,0,0,0,0,0,0,0,0
Mario Addison,/players/A/AddiMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,2,1,1,0,0,0,0,0,0,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,0,0,0,0,2,0,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,1,0,0,0,3,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,3,1,0,0,0,0,0,0
