player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jayon Brown,/players/B/BrowJa06.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,0,0,2,0,0,0,0,0,0,0,0,0
Curtis Riley,/players/R/RileCu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Logan Ryan,/players/R/RyanLo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Da'Norris Searcy,/players/S/SearDa00.htm,1,0,0,0,1,1,0,0,0,0,0,0
LeShaun Sims,/players/S/SimsLe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nate Allen,/players/A/AlleNa99.htm,2,0,0,0,1,0,0,0,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,1,1,1,0,1,0,0,0,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Rey Maualuga,/players/M/MauaRe99.htm,0,0,0,0,2,0,0,0,0,0,0,0
Cordrea Tankersley,/players/T/TankCo00.htm,2,0,0,0,0,0,0,1,0,0,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,2,1,2,0,0,0,0,0,0,0,0,0
Cameron Wake,/players/W/WakeCa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
