player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jadeveon Clowney,/players/C/ClowJa00.htm,1,0,0,0,1,1,0,0,0,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,0,0,0,0,1,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,2,0,0,0,2,0,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,0,0,1,0,1,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,1,0,0,1,0,0,0,0,0,0,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,1,0,0,0,1,1,0,0,0,0,0,0
Adam Jones,/players/J/JonePa20.htm,0,0,0,0,3,3,0,0,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Vincent Rey,/players/R/ReyxVi00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Chris Smith,/players/S/SmitCh03.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,0,0,0,1,1,0,0,0,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,0,2,0,0,0,1,0,0,0
