player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Chase Allen,/players/A/AlleCh02.htm,1,0,1,0,0,0,0,0,0,0,0,0
Nate Allen,/players/A/AlleNa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,2,0,2,0,0,0,1,0,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Mike Hull,/players/H/HullMi02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,1,0,2,0,0,0,0,0,0,0,0,0
Byron Maxwell,/players/M/MaxwBy00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,/players/B/BrooTe00.htm,1,0,0,1,0,0,0,0,0,0,0,0
Juston Burris,/players/B/BurrJu00.htm,1,0,0,0,0,0,1,0,0,0,0,0
Demario Davis,/players/D/DaviDe00.htm,3,0,2,1,2,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darryl Roberts,/players/R/RobeDa00.htm,3,1,0,0,1,0,1,0,0,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,0,0,0,0,5,0,1,0,0,0,0,0
Julian Stanford,/players/S/StanJu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
