player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Eli Apple,/players/A/ApplEl00.htm,2,1,0,0,2,2,0,0,0,0,0,0
Nat Berhe,/players/B/BerhNa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Ross Cockrell,/players/C/CockRo00.htm,0,0,2,1,1,0,0,0,0,0,0,0
Donte Deayon,/players/D/DeayDo01.htm,1,0,0,0,0,0,0,0,0,0,0,0
B.J. Goodson,/players/G/GoodB.00.htm,1,0,3,1,0,0,0,0,0,1,0,0
Janoris Jenkins,/players/J/JenkJa03.htm,1,0,1,0,1,0,0,0,1,0,1,0
Devon Kennard,/players/K/KennDe00.htm,0,0,0,1,1,0,0,0,0,0,0,0
Calvin Munson,/players/M/MunsCa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Keenan Robinson,/players/R/RobiKe01.htm,1,1,1,0,2,1,0,0,0,0,0,0
Darian Thompson,/players/T/ThomDa05.htm,1,0,0,0,1,0,0,0,1,0,1,0
Kerry Wynn,/players/W/WynnKe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Todd Davis,/players/D/DaviTo01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,0,0,1,0,0,0,0,0,0,0,0
Domata Peko,/players/P/PekoDo20.htm,1,0,0,0,0,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,0,1,2,0,0,0,0,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,2,1,0,1,0,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
