player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Adrian Colbert,/players/C/ColbAd00.htm,0,0,0,0,0,1,0,0,0,0,1,0
Brock Coyle,/players/C/CoylBr00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Reuben Foster,/players/F/FostRe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,1,0,1,0,3,0,0,0,0,0,0,0
Cassius Marsh,/players/M/MarsCa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,4,1,0,0,0,0,0,0,0,0,0,0
K'Waun Williams,/players/W/WillKW00.htm,1,0,2,0,0,1,0,0,0,0,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,1,0,0,0,2,0,0,0,1,0,0,0
Blake Countess,/players/C/CounBl00.htm,0,0,1,0,0,0,0,0,1,0,0,0
Cody Davis,/players/D/DaviCo02.htm,1,0,0,1,0,0,0,0,0,0,0,0
Samson Ebukam,/players/E/EbukSa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Troy Hill,/players/H/HillTr01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Isaiah Johnson,/players/J/JohnIs01.htm,0,0,1,0,0,0,0,0,0,0,1,0
John Johnson,/players/J/JohnJo10.htm,1,0,2,0,0,0,0,0,0,0,0,0
Cory Littleton,/players/L/LittCo01.htm,0,0,1,0,2,0,0,0,0,0,1,0
Kevin Peterson,/players/P/PeteKe01.htm,0,0,0,1,1,2,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Carlos Thompson,/players/T/ThomCa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
