player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
NaVorro Bowman,/players/B/BowmNa99.htm,0,0,2,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Antonio Hamilton,/players/H/HamiAn01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,3,0,0,0,0,0,0,0,0,0,0,0
Marquel Lee,/players/L/LeexMa01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Shalom Luani,/players/L/LuanSh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Dexter McDonald,/players/M/McDoDe02.htm,1,1,1,0,3,0,0,0,0,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,0,0,1,2,0,0,0,0,0,0
Eddie Vanderdoes,/players/V/VandEd00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Ronald Darby,/players/D/DarbRo00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Timmy Jernigan,/players/J/JernTi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,1,0,1,1,1,0,0,0,0,0,0,0
