player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Zach Cunningham,/players/C/CunnZa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kurtis Drummond,/players/D/DrumKu01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Andre Hal,/players/H/HalxAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Lamarr Houston,/players/H/HousLa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,3,0,2,0,0,0,0,0,0,0
Jelani Jenkins,/players/J/JenkJe00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,0,0,0,0,2,0,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,3,0,0,0,0,0,0,0,0,0,1,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,1,1,0,0,0,0,0,0
Corey Moore,/players/M/MoorCo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brian Peters,/players/P/PeteBr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa03.htm,0,0,0,0,1,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,0,0,0,0,0,0,1,0,0,1,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,0,1,0,1,4,0,1,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,3,1,0,0,0,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,2,0,0,0,2,0,0,0,0,0,1,0
