player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Nigel Bradham,/players/B/BradNi00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Ronald Darby,/players/D/DarbRo00.htm,0,0,1,1,1,0,0,0,0,0,0,0
Corey Graham,/players/G/GrahCo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,3,0,0,0,0,0,0,0,0,0,1,0
Jalen Mills,/players/M/MillJa02.htm,4,0,1,0,1,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Justin Coleman,/players/C/ColeJu01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,0,0,4,1,0,0,0,1,0,0
Byron Maxwell,/players/M/MaxwBy00.htm,3,1,1,0,0,0,0,0,1,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,3,0,1,1,1,0,0,0,0,1,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,0,1,0,0,0,1,0,1,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,1,0,4,0,0,0,0,0,0,0,1,0
Michael Wilhoite,/players/W/WilhMi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,1,0,3,0,0,0,0,0,1,0,0,0
