player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
James Bradberry,/players/B/BradJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,1,0,0,0,0,0,0,0,1,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Adrian Amos,/players/A/AmosAd00.htm,3,0,0,0,0,0,0,0,0,1,0,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,2,0,0,0,1,0,1,0
Bryce Callahan,/players/C/CallBr00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Leonard Floyd,/players/F/FloyLe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Eddie Jackson,/players/J/JackEd01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Christian Jones,/players/J/JoneCh05.htm,3,0,3,0,2,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,0,0,1,1,0,0,0,0,0,0,0,0
Mitch Unrein,/players/U/UnreMi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
