player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
David Amerson,/players/A/AmerDa00.htm,3,0,0,2,1,0,0,1,0,0,0,0
Denico Autry,/players/A/AutrDe00.htm,2,0,1,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,3,0,0,0,1,0,0,0,0,0,0,0
Gareon Conley,/players/C/ConlGa00.htm,1,0,0,0,3,0,0,0,0,0,0,0
James Cowser,/players/C/CowsJa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Justin Ellis,/players/E/ElliJu01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Cory James,/players/J/JameCo00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,2,0,1,0,2,0,0,0,0,0,0,0
Khalil Mack,/players/M/MackKh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Ryan Anderson,/players/A/AndeRy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Bashaud Breeland,/players/B/BreeBa00.htm,0,1,0,0,2,0,0,0,0,0,0,0
Zach Brown,/players/B/BrowZa00.htm,0,0,6,0,3,0,0,0,0,0,0,0
Quinton Dunbar,/players/D/DunbQu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Fabian Moreau,/players/M/MoreFa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,2,0,0,0,0,0,0,0,0,0,0,0
Martrell Spaight,/players/S/SpaiMa00.htm,2,0,5,0,1,0,0,0,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,0,0,0,0,0,0,0,0
