player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Bashaud Breeland,/players/B/BreeBa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Zach Brown,/players/B/BrowZa00.htm,2,0,1,0,2,0,1,0,0,0,0,0
Jamison Crowder,/players/C/CrowJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Mason Foster,/players/F/FostMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Matthew Ioannidis,/players/I/IoanMa01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Montae Nicholson,/players/N/NichMo00.htm,0,0,1,0,0,0,0,0,1,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Maurice Alexander,/players/A/AlexMa00.htm,3,0,0,0,1,0,0,0,0,0,0,0
Mark Barron,/players/B/BarrMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Blake Countess,/players/C/CounBl00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Cody Davis,/players/D/DaviCo02.htm,0,0,2,0,0,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,3,0,1,0,0,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Tanzel Smart,/players/S/SmarTa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
