player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Malcolm Butler,/players/B/ButlMa01.htm,1,0,0,1,1,0,0,0,0,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,2,0,1,1,3,0,0,0,0,0,2,0
Stephon Gilmore,/players/G/GilmSt00.htm,1,0,0,0,0,0,1,0,0,0,0,0
Duron Harmon,/players/H/HarmDu00.htm,0,0,0,0,2,0,1,0,0,0,0,0
Jonathan Jones,/players/J/JoneJo03.htm,1,0,0,0,0,0,0,1,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,0,1,1,0,1,0,0,0,0,0
Jordan Richards,/players/R/RichJo00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Eric Rowe,/players/R/RoweEr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Alex Anzalone,/players/A/AnzaAl00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Vonn Bell,/players/B/BellVo00.htm,0,0,1,0,1,0,0,0,0,0,0,0
De'Vante Harris,/players/H/HarrDe04.htm,1,0,1,0,0,0,0,0,1,0,1,0
A.J. Klein,/players/K/KleiAJ00.htm,2,0,0,0,0,1,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,0,0,6,2,0,0,0,0,0,0
Sterling Moore,/players/M/MoorSt00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,1,0,3,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,0,0,2,0,2,0,1,0,0,0,0,0
P.J. Williams,/players/W/WillP.00.htm,1,0,2,0,0,1,0,0,0,0,0,0
