player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Justin Coleman,/players/C/ColeJu01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Byron Maxwell,/players/M/MaxwBy00.htm,3,0,1,0,0,1,2,0,1,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Michael Wilhoite,/players/W/WilhMi00.htm,2,0,0,0,0,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
A.J. Bouye,/players/B/BouyA.00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,2,0,0,0,1,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
