player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Artie Burns,/players/B/BurnAr00.htm,0,0,0,1,4,0,0,0,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,1,0,3,1,0,0,0,0,0,0,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,0,1,0,1,0,0,0,0,0,0,0
William Gay,/players/G/GayxWi99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Joe Haden,/players/H/HadeJo99.htm,2,0,0,0,0,0,0,0,0,0,0,0
Mike Hilton,/players/H/HiltMi01.htm,0,0,1,0,1,0,0,0,0,0,0,0
Tyler Matakevich,/players/M/MataTy00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Ryan Shazier,/players/S/ShazRy00.htm,2,0,7,1,0,0,0,0,0,0,0,0
Stephon Tuitt,/players/T/TuitSt00.htm,1,0,0,0,0,0,0,0,0,0,0,0
T.J. Watt,/players/W/WattT.00.htm,1,0,0,1,0,0,0,0,0,0,0,0
J.J. Wilcox,/players/W/WilcJ.00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,3,0,0,0,0,0,0,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,0,0,2,0,1,0,1,0,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,0,4,0,0,0,0,0,1,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,0,0,0,0,1,0,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,1,0,1,0,0,0,0,0,0,1,0,0
