player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Vonn Bell,/players/B/BellVo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,2,0,0,0,1,0,0,0,0,0,0,0
A.J. Klein,/players/K/KleiAJ00.htm,2,0,0,0,0,0,0,1,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,1,0,0,0,0,0,0,1,0,0
Alex Okafor,/players/O/OkafAl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Sheldon Rankins,/players/R/RankSh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kentrell Brice,/players/B/BricKe00.htm,0,0,3,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,0,0,1,0,5,0,0,0,1,0,0,0
Quinton Dial,/players/D/DialQu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Marwin Evans,/players/E/EvanMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kyler Fackrell,/players/F/FackKy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Davon House,/players/H/HousDa00.htm,2,0,0,0,0,1,0,0,1,0,0,0
Josh Jones,/players/J/JoneJo06.htm,1,0,0,0,1,0,0,0,0,0,0,0
Kevin King,/players/K/KingKe01.htm,0,0,1,0,1,0,0,0,0,0,0,0
Blake Martinez,/players/M/MartBl01.htm,1,0,3,0,4,0,0,0,0,0,1,0
Clay Matthews,/players/M/MattCl99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Damarious Randall,/players/R/RandDa00.htm,0,0,1,0,0,0,0,0,0,0,1,0
