player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
A.J. Bouye,/players/B/BouyA.00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,0,0,0,0,0,1,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,5,0,2,0,3,0,0,0,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,0,1,0,1,0,2,0,1,0,0,0
Myles Jack,/players/J/JackMy00.htm,3,0,2,0,2,0,0,0,0,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,6,2,0,0,0,0,1,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,0,0,3,0,0,0,0,0,0,0,0,0
Artie Burns,/players/B/BurnAr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Javon Hargrave,/players/H/HargJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Cameron Heyward,/players/H/HeywCa01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,0,0,1,0,3,0,0,0,0,0,0,0
Ryan Shazier,/players/S/ShazRy00.htm,0,0,0,0,0,0,0,0,0,0,1,0
T.J. Watt,/players/W/WattT.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
J.J. Wilcox,/players/W/WilcJ.00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Vince Williams,/players/W/WillVi01.htm,0,0,1,0,0,0,0,0,0,0,0,0
