player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
James Bradberry,/players/B/BradJa00.htm,3,0,0,1,1,0,0,0,0,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,0,0,2,0,1,0,0,0,2,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,1,0,0,0,2,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,0,0,0,0,1,0,1,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,2,0,0,0,0,0,0,0,0,1,0,0
Daryl Worley,/players/W/WorlDa00.htm,1,0,0,0,2,0,0,1,0,0,0,0
Kwon Alexander,/players/A/AlexKw00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,3,0,2,0,2,0,0,0,0,0,0,0
Lavonte David,/players/D/DaviLa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Clinton McDonald,/players/M/McDoCl99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Ryan Smith,/players/S/SmitRy00.htm,0,0,2,0,2,0,0,0,0,1,0,0
