player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Alex Anzalone,/players/A/AnzaAl00.htm,0,0,1,1,0,0,0,0,0,0,0,0
De'Vante Harris,/players/H/HarrDe04.htm,0,0,0,0,2,0,1,0,0,0,0,0
A.J. Klein,/players/K/KleiAJ00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,1,0,0,0,1,0,1,0,0,0,0,0
Alex Okafor,/players/O/OkafAl00.htm,2,0,0,0,0,0,0,0,0,0,0,0
David Onyemata,/players/O/OnyeDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Kenny Vaccaro,/players/V/VaccKe00.htm,1,0,2,0,0,0,1,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,1,0,0,0,1,0,1,0,0,0,0,0
P.J. Williams,/players/W/WillP.00.htm,2,0,1,0,0,0,1,0,1,0,0,0
Anthony Barr,/players/B/BarrAn00.htm,4,0,1,0,0,0,0,0,0,0,0,0
Ben Gedeon,/players/G/GedeBe00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,0,0,1,0,1,1,0,0,0,0,0,0
Terence Newman,/players/N/NewmTe20.htm,0,0,0,0,3,0,0,0,0,0,1,0
Xavier Rhodes,/players/R/RhodXa00.htm,0,0,1,0,3,0,0,0,0,0,0,0
Andrew Sendejo,/players/S/SendAn00.htm,0,0,0,0,4,0,0,0,0,0,0,0
Harrison Smith,/players/S/SmitHa00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Trae Waynes,/players/W/WaynTr00.htm,6,0,0,0,0,0,1,0,0,0,0,0
