player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Anthony Brown,/players/B/BrowAn02.htm,1,0,1,0,1,0,0,0,0,0,0,0
Tyrone Crawford,/players/C/CrawTy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,2,0,0,0,0,0,1,0,0,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Demarcus Lawrence,/players/L/LawrDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Sean Lee,/players/L/LeexSe99.htm,4,0,2,0,1,0,0,0,0,0,0,0
Benson Mayowa,/players/M/MayoBe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,2,0,1,0,2,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,0,0,2,1,1,0,0,0,0,0,0,0
Damien Wilson,/players/W/WilsDa02.htm,0,0,0,0,1,0,0,0,0,0,0,0
Xavier Woods,/players/W/WoodXa00.htm,1,0,1,0,1,0,0,0,0,0,1,0
Zach Brown,/players/B/BrowZa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Quinton Dunbar,/players/D/DunbQu00.htm,0,0,0,1,2,1,0,0,0,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Montae Nicholson,/players/N/NichMo00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,1,0,0,0,0,0,0,0,0,0,1,0
Martrell Spaight,/players/S/SpaiMa00.htm,0,0,2,0,2,0,0,0,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,0,0,0,1,0,0,0,0,0,0,0
