player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jamal Adams,/players/A/AdamJa00.htm,4,0,0,0,1,0,0,0,0,0,1,0
Freddie Bishop,/players/B/BishFr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,/players/B/BrooTe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,/players/C/ClaiMo00.htm,2,0,0,0,2,0,2,1,0,0,0,0
Demario Davis,/players/D/DaviDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,2,0,0,0,2,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa03.htm,3,0,0,0,1,0,0,0,0,0,0,0
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,0,0,0,0,1,0,0,0,0,0,0,0
James Burgess,/players/B/BurgJa01.htm,0,0,0,0,2,1,0,0,0,0,0,0
Ibraheim Campbell,/players/C/CampIb00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,0,0,1,0,3,0,0,0,0,0,0,0
Jason McCourty,/players/M/McCoJa99.htm,1,0,0,1,4,0,0,0,0,0,0,0
Nate Orchard,/players/O/OrchNa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jabrill Peppers,/players/P/PeppJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jamar Taylor,/players/T/TaylJa01.htm,4,1,1,1,0,0,0,0,0,0,0,0
