player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Maurice Canady,/players/C/CanaMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,3,1,1,0,0,0,2,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,0,0,3,0,2,0,0,0,1,0,1,0
Matt Judon,/players/J/JudoMa00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,0,1,1,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,3,1,7,0,1,0,0,0,1,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Terrell Suggs,/players/S/SuggTe99.htm,0,0,2,1,0,0,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,1,0,2,0,0,0,0,0,0,0
Artie Burns,/players/B/BurnAr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,1,0,0,0,1,0,1,0,0,0,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Javon Hargrave,/players/H/HargJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Arthur Moats,/players/M/MoatAr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Coty Sensabaugh,/players/S/SensCo00.htm,2,0,0,0,0,0,1,0,0,0,0,0
Cameron Sutton,/players/S/SuttCa00.htm,1,0,0,0,0,0,0,0,1,0,0,0
Vince Williams,/players/W/WillVi01.htm,2,0,1,0,1,0,0,0,0,0,0,0
