player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Maurice Canady,/players/C/CanaMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,1,0,0,0,1,0,1,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,2,0,1,0,0,0,0,1,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Matt Judon,/players/J/JudoMa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,0,0,0,0,2,0,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,0,0,1,0,0,0,0,0,1,0
Tim Williams,/players/W/WillTi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Ahmad Brooks,/players/B/BrooAh21.htm,0,0,1,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Marwin Evans,/players/E/EvanMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kyler Fackrell,/players/F/FackKy00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Davon House,/players/H/HousDa00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Josh Jones,/players/J/JoneJo06.htm,2,0,4,0,0,0,0,0,0,0,0,0
Blake Martinez,/players/M/MartBl01.htm,1,0,2,0,0,0,0,0,0,0,0,0
Damarious Randall,/players/R/RandDa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,1,0,3,0,0,0,0,0,0,0,0,0
Jermaine Whitehead,/players/W/WhitJe02.htm,0,0,1,0,0,0,0,0,0,0,0,0
