player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kentrell Brice,/players/B/BricKe00.htm,0,0,1,1,0,0,0,0,0,0,0,0
Morgan Burnett,/players/B/BurnMo99.htm,3,0,0,0,0,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,1,0,1,0,0,0,0,0,1,0,0,0
Josh Hawkins,/players/H/HawkJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Davon House,/players/H/HousDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Josh Jones,/players/J/JoneJo06.htm,0,0,0,0,2,0,0,0,1,0,0,0
Kevin King,/players/K/KingKe01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Blake Martinez,/players/M/MartBl01.htm,2,1,1,0,0,0,0,0,0,0,0,0
Clay Matthews,/players/M/MattCl99.htm,0,1,1,0,1,0,0,0,0,0,0,0
Quinten Rollins,/players/R/RollQu00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chidobe Awuzie,/players/A/AwuzCh00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,2,0,1,0,0,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,1,0,0,1,2,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,0,0,0,0,0,0,1,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,0,0,1,0,4,2,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,0,1,0,0,1,0,0,0,0,0,1,0
Xavier Woods,/players/W/WoodXa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
