player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,1,0,0,0,0,0,1,1,1,0
Andre Hal,/players/H/HalxAn00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,1,0,0,0,2,0,0,0,0,0,1,0
Kevin Johnson,/players/J/JohnKe04.htm,1,0,0,0,2,1,1,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,3,0,1,0,0,0,0,0,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa03.htm,1,0,0,0,1,0,0,0,0,0,1,0
Kam Chancellor,/players/C/ChanKa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,1,0,0,0,1,1,0,0,0,0,1,0
Richard Sherman,/players/S/SherRi00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,0,1,0,0,0,2,0,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,1,0,1,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,1,0,2,0,0,0,0,0,0,0,2,0
