player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Artie Burns,/players/B/BurnAr00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Bud Dupree,/players/D/DuprAl00.htm,1,0,0,0,0,0,0,0,0,0,0,0
William Gay,/players/G/GayxWi99.htm,0,0,0,1,1,0,0,0,0,0,0,0
Daniel McCullers,/players/M/McCuDa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,1,1,0,0,0,0,0,0,0,0,0,0
Ryan Shazier,/players/S/ShazRy00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Leterrius Walton,/players/W/WaltLe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
J.J. Wilcox,/players/W/WilcJ.00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Vince Williams,/players/W/WillVi01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,1,0,2,0,0,1,0,1,0,0
Bryce Callahan,/players/C/CallBr00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Marcus Cooper,/players/C/CoopMa00.htm,1,2,0,0,0,0,0,0,0,0,0,0
Quintin Demps,/players/D/DempQu99.htm,0,0,0,0,0,0,0,0,1,0,0,0
Leonard Floyd,/players/F/FloyLe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,3,0,0,0,1,0,0,2,0,0,0,0
Eddie Jackson,/players/J/JackEd01.htm,0,0,0,0,0,0,1,0,0,0,0,0
John Timu,/players/T/TimuJo00.htm,0,0,0,1,1,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,2,0,2,0,1,0,0,0,0,0,0,0
Mitch Unrein,/players/U/UnreMi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
