player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kam Chancellor,/players/C/ChanKa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Justin Coleman,/players/C/ColeJu01.htm,1,0,2,1,1,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,1,1,1,2,0,0,0,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Richard Sherman,/players/S/SherRi00.htm,1,0,1,0,0,0,0,1,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,3,1,2,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Eli Apple,/players/A/ApplEl00.htm,2,1,0,0,0,0,1,0,0,0,0,0
Ross Cockrell,/players/C/CockRo00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Donte Deayon,/players/D/DeayDo01.htm,1,0,1,0,0,0,0,0,0,0,0,0
B.J. Goodson,/players/G/GoodB.00.htm,0,0,1,0,0,0,0,0,1,0,0,0
Curtis Grant,/players/G/GranCu01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Janoris Jenkins,/players/J/JenkJa03.htm,0,0,1,0,3,0,0,0,0,0,1,0
Devon Kennard,/players/K/KennDe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Keenan Robinson,/players/R/RobiKe01.htm,0,0,1,0,1,0,0,0,1,0,0,0
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darian Thompson,/players/T/ThomDa05.htm,0,0,1,0,1,0,0,0,0,0,0,0
