player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Connor Barwin,/players/B/BarwCo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Troy Hill,/players/H/HillTr01.htm,0,0,0,0,1,1,0,0,0,1,0,0
John Johnson,/players/J/JohnJo10.htm,3,0,0,0,0,0,0,0,0,1,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,0,1,0,0,1,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,0,0,2,0,0,0,0,0,0,0,1,0
Cory Littleton,/players/L/LittCo01.htm,3,0,0,0,0,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Kevin Peterson,/players/P/PeteKe01.htm,1,1,0,0,0,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Terence Garvin,/players/G/GarvTe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Jeremy Lane,/players/L/LaneJe00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Byron Maxwell,/players/M/MaxwBy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,2,0,0,0,1,0,0,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,1,1,2,0,0,0,0,0,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,1,0,0,0,0,0,0,0,0,0
