player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mackensie Alexander,/players/A/AlexMa01.htm,0,0,0,0,1,0,1,0,0,1,0,0
Anthony Barr,/players/B/BarrAn00.htm,1,0,0,1,1,0,0,0,0,0,0,0
Tramaine Brock,/players/B/BrocTr00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Tom Johnson,/players/J/JohnTo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Linval Joseph,/players/J/JoseLi99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,2,0,1,0,3,0,0,0,0,0,0,0
Terence Newman,/players/N/NewmTe20.htm,0,0,1,0,0,0,0,0,0,0,0,0
Xavier Rhodes,/players/R/RhodXa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Brian Robison,/players/R/RobiBr98.htm,1,1,0,0,0,0,0,0,0,0,0,0
Andrew Sendejo,/players/S/SendAn00.htm,1,1,1,1,0,0,0,0,0,0,0,0
Harrison Smith,/players/S/SmitHa00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Trae Waynes,/players/W/WaynTr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Bashaud Breeland,/players/B/BreeBa00.htm,0,0,0,0,1,0,0,0,0,0,2,0
Zach Brown,/players/B/BrowZa00.htm,0,0,2,0,2,0,0,0,0,0,0,0
Deshazor Everett,/players/E/EverDe01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,2,0,0,0,0,0,0,0,0,0,0,0
DeAngelo Hall,/players/H/HallDe99.htm,0,0,0,0,0,0,0,0,0,0,1,0
Evander Hood,/players/H/HoodEv99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,2,0,0,0,1,0,1,0,1,0,0,0
Preston Smith,/players/S/SmitPr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Martrell Spaight,/players/S/SpaiMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,0,0,0,0,0,0,0,0
