player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
David Amerson,/players/A/AmerDa00.htm,1,0,0,0,0,0,1,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Cory James,/players/J/JameCo00.htm,2,0,2,0,1,0,0,0,0,0,0,0
Dexter McDonald,/players/M/McDoDe02.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,0,0,1,1,0,0,0,0,0,0
Sean Smith,/players/S/SmitSe99.htm,0,0,0,0,2,0,0,0,0,0,0,0
Todd Davis,/players/D/DaviTo01.htm,0,0,0,0,0,0,0,0,0,0,1,0
Chris Harris,/players/H/HarrCh01.htm,1,0,1,0,3,1,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,1,0,1,0,1,1,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,4,0,1,0,0,0,0,0,0,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,4,0,0,0,0,0,0,0,0,0,0,0
