player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Todd Davis,/players/D/DaviTo01.htm,1,0,1,0,2,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,1,0,0,0,0,0,0,0,0,1,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,1,0,0,0,1,1,0,0,0,0,0,0
Jahleel Addae,/players/A/AddaJa00.htm,3,0,1,0,0,1,0,0,0,0,0,0
Jeremiah Attaochu,/players/A/AttaJe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kyle Emanuel,/players/E/EmanKy00.htm,1,0,0,0,0,0,0,1,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Desmond King,/players/K/KingDe01.htm,0,0,3,0,0,0,0,0,0,0,0,0
Tenny Palepoi,/players/P/PaleTe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Adrian Phillips,/players/P/PhilAd00.htm,3,0,1,0,0,0,0,0,0,0,1,0
Hayes Pullard,/players/P/PullHa00.htm,1,0,3,0,2,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,1,0,1,0,0,0,0,0,0,0,0,0
