player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Eli Apple,/players/A/ApplEl00.htm,4,0,0,1,1,0,1,0,0,0,0,0
Jonathan Casillas,/players/C/CasiJo99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Landon Collins,/players/C/CollLa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
B.J. Goodson,/players/G/GoodB.00.htm,6,0,0,0,4,0,0,0,0,0,0,0
Devon Kennard,/players/K/KennDe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,2,0,0,0,0,0,0,0,0,0,0,0
Chidobe Awuzie,/players/A/AwuzCh00.htm,0,0,0,0,4,0,0,0,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nolan Carroll,/players/C/CarrNo00.htm,3,0,1,0,0,0,0,0,0,0,0,0
Maliek Collins,/players/C/CollMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Justin Durant,/players/D/DuraJu99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kavon Frazier,/players/F/FrazKa00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,3,0,1,0,0,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Demarcus Lawrence,/players/L/LawrDe00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Sean Lee,/players/L/LeexSe99.htm,1,0,3,0,0,0,0,0,0,0,0,0
Stephen Paea,/players/P/PaeaSt00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,2,0,0,0,2,0,0,0,0,0,0,0
Damien Wilson,/players/W/WilsDa02.htm,0,0,0,0,2,0,0,0,0,0,0,0
