player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kwon Alexander,/players/A/AlexKw00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Chris Baker,/players/B/BakeCh99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,1,0,3,0,1,0,1,0,0,0,0,0
Javien Elliott,/players/E/ElliJa01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Brent Grimes,/players/G/GrimBr20.htm,1,1,0,0,0,0,0,0,0,0,0,0
Robert McClain,/players/M/McClRo98.htm,0,0,0,0,1,0,0,0,0,0,1,0
Clinton McDonald,/players/M/McDoCl99.htm,0,0,0,0,1,0,0,0,0,0,0,0
T.J. Ward,/players/W/WardT.99.htm,0,0,1,0,1,0,0,0,0,0,1,0
Mike Adams,/players/A/AdamMi21.htm,1,0,0,0,1,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,1,0,0,0,2,0,0,0,1,0,2,0
Kurt Coleman,/players/C/ColeKu99.htm,1,0,1,0,2,0,0,0,1,0,2,0
Colin Jones,/players/J/JoneCo01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
