player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
NaVorro Bowman,/players/B/BowmNa99.htm,0,0,2,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,2,0,0,0,1,0,0,0,0,0,0,0
James Cowser,/players/C/CowsJa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Bruce Irvin,/players/I/IrviBr00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Cory James,/players/J/JameCo00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Shalom Luani,/players/L/LuanSh00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Dexter McDonald,/players/M/McDoDe02.htm,1,1,0,0,1,0,1,0,0,0,0,0
Sean Smith,/players/S/SmitSe99.htm,0,0,0,0,3,0,0,0,0,0,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,1,0,1,1,1,0,0,0,0,0,0,0
Ryan Davis,/players/D/DaviRy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Trae Elston,/players/E/ElstTr01.htm,1,0,3,0,2,0,0,0,2,0,0,0
Jerry Hughes,/players/H/HughJe99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Micah Hyde,/players/H/HydeMi00.htm,3,0,1,0,1,0,0,0,0,0,0,0
Leonard Johnson,/players/J/JohnLe03.htm,0,0,4,0,1,0,0,0,0,0,0,0
Matt Milano,/players/M/MilaMa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Cedric Thornton,/players/T/ThorCe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,2,0,0,0,0,0,0,1,0,0,0,0
Shareece Wright,/players/W/WrigSh00.htm,0,0,1,0,2,2,0,0,0,0,1,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,1,0,0,0,0,0,0,0,0,0,0,0
