player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Nigel Bradham,/players/B/BradNi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Ronald Darby,/players/D/DarbRo00.htm,0,0,1,0,6,1,0,0,0,0,1,0
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,2,0,2,0,0,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,1,0,1,0,1,1,0,0,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,1,0,1,0,0,0,1,1,0,0,0,0
Justin Durant,/players/D/DuraJu99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,0,0,0,0,1,0,0,0,0,0,0,0
Xavier Woods,/players/W/WoodXa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
