player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jahleel Addae,/players/A/AddaJa00.htm,1,0,3,1,1,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,0,0,4,0,0,0,0,0,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,1,0,0,1,2,0,0,0,0,0,0,0
Melvin Ingram,/players/I/IngrMe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Brandon Mebane,/players/M/MebaBr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Adrian Phillips,/players/P/PhilAd00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Hayes Pullard,/players/P/PullHa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Damion Square,/players/S/SquaDa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,2,0,0,0,0,0,0,0,0,0,0,0
Eli Apple,/players/A/ApplEl00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jay Bromley,/players/B/BromJa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Ross Cockrell,/players/C/CockRo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Landon Collins,/players/C/CollLa00.htm,0,0,2,0,3,0,0,0,0,0,0,0
B.J. Goodson,/players/G/GoodB.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Janoris Jenkins,/players/J/JenkJa03.htm,1,0,0,0,1,0,0,0,0,0,0,0
Devon Kennard,/players/K/KennDe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jason Pierre-Paul,/players/P/PierJa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Keenan Robinson,/players/R/RobiKe01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Darian Thompson,/players/T/ThomDa05.htm,2,0,1,1,0,0,0,0,1,0,0,0
