player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kentrell Brice,/players/B/BricKe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Morgan Burnett,/players/B/BurnMo99.htm,0,1,2,0,1,0,0,0,0,0,0,0
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,0,0,0,0,1,0,1,0,0,0,0,0
Davon House,/players/H/HousDa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Josh Jones,/players/J/JoneJo06.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kevin King,/players/K/KingKe01.htm,0,1,1,0,0,0,1,0,0,0,0,0
Blake Martinez,/players/M/MartBl01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nick Perry,/players/P/PerrNi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Damarious Randall,/players/R/RandDa00.htm,1,0,0,0,0,0,1,0,1,0,0,0
Quinten Rollins,/players/R/RollQu00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Robert Alford,/players/A/AlfoRo00.htm,2,0,0,0,6,0,0,0,0,0,0,0
Ricardo Allen,/players/A/AlleRi00.htm,1,0,1,0,1,0,0,0,0,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,1,0,1,1,2,0,0,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,0,0,0,0,2,1,0,0,0,0,0,0
Keanu Neal,/players/N/NealKe01.htm,2,0,0,0,3,0,0,0,0,0,0,0
Brian Poole,/players/P/PoolBr01.htm,0,0,0,1,6,0,0,0,0,0,0,0
Duke Riley,/players/R/RileDu00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,1,0,1,0,0,0,0,0,0,0,0,0
