player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Brandon Carr,/players/C/CarrBr99.htm,4,0,0,0,0,0,0,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,0,0,1,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,0,0,1,0,3,0,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,0,0,1,0,0,0,0,0,1,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Anthony Barr,/players/B/BarrAn00.htm,2,0,4,0,2,1,0,0,0,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,3,0,3,0,2,0,0,0,0,0,0,0
Terence Newman,/players/N/NewmTe20.htm,1,0,1,0,1,0,0,0,0,0,0,0
Xavier Rhodes,/players/R/RhodXa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Andrew Sendejo,/players/S/SendAn00.htm,2,0,2,0,0,0,0,0,0,0,0,0
Harrison Smith,/players/S/SmitHa00.htm,1,0,0,0,1,0,1,0,0,0,0,0
Trae Waynes,/players/W/WaynTr00.htm,2,1,0,0,0,0,0,0,0,0,0,0
