player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
A.J. Bouye,/players/B/BouyA.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Yannick Ngakoue,/players/N/NgakYa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jarrod Wilson,/players/W/WilsJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jayon Brown,/players/B/BrowJa06.htm,0,0,2,0,0,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,0,0,2,0,2,0,0,0,0,0,0,0
Johnathan Cyprien,/players/C/CyprJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,3,1,1,1,0,0,0,0,0,0,0,0
Tye Smith,/players/S/SmitTy01.htm,1,0,2,0,1,0,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,1,0,0,1,0,0,0,0,0,0,0,0
