player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Anthony Brown,/players/B/BrowAn02.htm,2,0,0,0,1,0,0,0,1,0,0,0
Maliek Collins,/players/C/CollMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kavon Frazier,/players/F/FrazKa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Anthony Hitchens,/players/H/HitcAn00.htm,2,0,2,0,1,0,0,0,0,0,0,0
David Irving,/players/I/IrviDa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,3,0,1,0,0,0,0,0,0,0,0,0
Sean Lee,/players/L/LeexSe99.htm,0,0,1,0,1,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,2,0,0,0,1,0,0,0,0,0,0,0
Adrian Colbert,/players/C/ColbAd00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,0,0,0,0,3,0,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Rashard Robinson,/players/R/RobiRa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Jimmie Ward,/players/W/WardJi01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Dekoda Watson,/players/W/WatsDe99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,2,0,0,0,0,0,0,0,0,0,0,0
