player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Bashaud Breeland,/players/B/BreeBa00.htm,0,0,0,0,2,0,0,0,0,1,0,0
Zach Brown,/players/B/BrowZa00.htm,0,0,3,0,1,0,0,0,0,0,0,0
William Compton,/players/C/CompWi00.htm,1,1,0,1,1,0,0,0,0,0,0,0
Quinton Dunbar,/players/D/DunbQu00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Kendall Fuller,/players/F/FullKe00.htm,0,0,1,0,1,0,0,0,0,0,0,0
DeAngelo Hall,/players/H/HallDe99.htm,0,0,2,0,1,0,0,0,0,0,0,0
Terrell McClain,/players/M/McClTe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,3,0,0,0,0,0,0,1,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,0,1,0,1,0,0,0,0,2,0,0
Kam Chancellor,/players/C/ChanKa99.htm,1,0,1,0,0,0,1,0,0,0,0,0
Justin Coleman,/players/C/ColeJu01.htm,0,1,0,0,2,0,1,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,0,0,2,0,0,0,0,0,0,0,1,0
Richard Sherman,/players/S/SherRi00.htm,2,0,1,0,1,0,0,1,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,3,0,2,0,0,1,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,0,3,0,1,0,0,0,0,0,0,0
