player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Malcolm Butler,/players/B/ButlMa01.htm,2,0,0,0,1,0,0,0,0,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,0,0,0,0,2,0,0,0,0,0,0,0
Marquis Flowers,/players/F/FlowMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Trey Flowers,/players/F/FlowTr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Stephon Gilmore,/players/G/GilmSt00.htm,3,0,2,1,0,0,1,0,0,0,0,0
Duron Harmon,/players/H/HarmDu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
David Harris,/players/H/HarrDa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Lee,/players/L/LeexEr00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,2,0,0,0,0,0,0,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Rowe,/players/R/RoweEr00.htm,0,0,2,0,2,0,0,0,0,0,0,0
Artie Burns,/players/B/BurnAr00.htm,0,0,2,0,2,1,0,0,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,1,0,1,0,1,0,2,0,1,0,1,0
William Gay,/players/G/GayxWi99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Mike Hilton,/players/H/HiltMi01.htm,2,1,1,1,0,0,0,0,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,0,0,2,0,0,0,1,0,1,0,1,0
Sean Spence,/players/S/SpenSe00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Cameron Sutton,/players/S/SuttCa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
