player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Brandon Carr,/players/C/CarrBr99.htm,0,0,0,0,0,0,1,0,0,0,0,0
Kamalei Correa,/players/C/CorrKa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Willie Henry,/players/H/HenrWi00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,1,0,1,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,1,0,0,0,1,2,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,2,0,0,0,0,0,0,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,2,0,0,0,1,0,0,0,0,0,0,0
Abry Jones,/players/J/JoneAb00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Tyler Patmon,/players/P/PatmTy00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,2,0,0,0,0,0,0,0,0,0,0,0
