player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Henry Anderson,/players/A/AndeHe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tarell Basham,/players/B/BashTa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jonathan Bostic,/players/B/BostJo00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Darius Butler,/players/B/ButlDa99.htm,0,0,2,0,1,0,0,0,0,0,0,0
Vontae Davis,/players/D/DaviVo99.htm,1,0,0,0,1,1,0,0,0,0,0,0
Pierre Desir,/players/D/DesiPi00.htm,0,0,3,0,1,0,0,0,0,0,0,0
T.J. Green,/players/G/GreeT.00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Barkevious Mingo,/players/M/MingBa00.htm,1,0,3,0,0,0,0,0,0,0,0,0
Antonio Morrison,/players/M/MorrAn01.htm,0,0,2,0,0,0,0,0,0,0,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,2,0,1,0,0,1,0,0,0,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,4,0,3,0,0,0,0,1,0,0,0,0
George Iloka,/players/I/IlokGe00.htm,0,0,1,0,0,0,0,0,0,1,0,0
Michael Johnson,/players/J/JohnMi98.htm,0,0,0,0,1,0,0,0,0,0,0,0
Adam Jones,/players/J/JonePa20.htm,0,0,1,0,0,0,0,0,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,1,0,0,0,0,0,0,0,0,1,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Josh Shaw,/players/S/ShawJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Smith,/players/S/SmitCh03.htm,1,0,0,0,1,0,0,0,0,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,0,0,0,1,2,0,0,0,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,1,0,0,0,1,0,0,0,0,0,0,0
