player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mike Adams,/players/A/AdamMi21.htm,1,0,0,0,1,0,0,0,0,0,0,0
Mario Addison,/players/A/AddiMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,5,0,0,0,0,0,0,0,0,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,1,0,1,0,2,0,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,0,0,0,0,3,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Star Lotulelei,/players/L/LotuSt00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,1,1,0,0,3,1,0,0,0,0,0,0
Arik Armstead,/players/A/ArmsAr01.htm,1,0,0,0,0,0,0,0,0,0,0,0
NaVorro Bowman,/players/B/BowmNa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Reuben Foster,/players/F/FostRe00.htm,0,0,0,0,2,1,0,0,0,0,0,0
D.J. Jones,/players/J/JoneD.01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,1,0,0,0,0,0,0,0,0,0,1,0
Rashard Robinson,/players/R/RobiRa00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Jaquiski Tartt,/players/T/TartJa00.htm,2,0,0,0,1,0,0,0,1,0,0,0
