player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kiko Alonso,/players/A/AlonKi00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Andre Branch,/players/B/BranAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Reshad Jones,/players/J/JoneRe99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Rey Maualuga,/players/M/MauaRe99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Bobby McCain,/players/M/McCaBo01.htm,1,1,1,0,1,0,0,0,0,0,0,0
T.J. McDonald,/players/M/McDoTJ00.htm,0,0,0,0,2,0,1,0,0,0,0,0
Cordrea Tankersley,/players/T/TankCo00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,2,0,0,0,1,0,0,0,0,0,0,0
Mike Adams,/players/A/AdamMi21.htm,1,0,0,0,1,1,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,3,0,0,0,0,0,0,0,0,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,2,0,0,0,0,0,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,0,0,0,0,1,0,0,0,0,0,1,0
Luke Kuechly,/players/K/KuecLu00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,2,1,0,0,1,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,0,0,1,0,0,0,0,1,0,0
Kawann Short,/players/S/ShorKa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,0,0,0,0,1,0,0,0,0,0,1,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
