player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Troy Hill,/players/H/HillTr01.htm,0,0,2,0,4,1,0,0,1,0,0,0
John Johnson,/players/J/JohnJo10.htm,1,0,0,0,0,0,0,0,0,1,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,2,0,1,0,0,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,2,0,0,0,1,0,0,0,1,0,0,0
Cory Littleton,/players/L/LittCo01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,1,1,0,0,1,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jayon Brown,/players/B/BrowJa06.htm,1,0,0,0,3,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,0,0,2,0,1,0,0,0,0,0,0,0
Jurrell Casey,/players/C/CaseJu00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Brice McCain,/players/M/McCaBr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tye Smith,/players/S/SmitTy01.htm,0,0,2,0,2,0,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,1,0,0,0,1,0,0,0,0,0,0,0
