player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mark Barron,/players/B/BarrMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Bryce Hager,/players/H/HageBr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,1,0,2,0,0,1,0,0,0,1,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,2,0,0,0,2,1,1,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Matt Longacre,/players/L/LongMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,1,1,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Budda Baker,/players/B/BakeBu00.htm,2,0,1,0,2,0,1,1,0,0,1,0
Josh Bynes,/players/B/ByneJo00.htm,1,0,1,1,1,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Olsen Pierre,/players/P/PierOl00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Haason Reddick,/players/R/ReddHa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tramon Williams,/players/W/WillTr99.htm,1,0,0,0,1,0,0,0,0,0,0,0
