player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kiko Alonso,/players/A/AlonKi00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Rey Maualuga,/players/M/MauaRe99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jordan Phillips,/players/P/PhilJo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,2,0,1,0,0,0,0,0,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,1,0,3,0,0,0,1,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,1,0,2,0,0,1,1,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Matt Judon,/players/J/JudoMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Anthony Levine,/players/L/LeviAn00.htm,0,0,1,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,1,0,1,1,2,0,0,0,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,1,0,2,0,0,0,0,0,0,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
