player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jarrad Davis,/players/D/DaviJa01.htm,0,0,2,0,1,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,1,0,0,0,0,0,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Miles Killebrew,/players/K/KillMi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,2,0,0,0,0,0,0,0,1,0,0,0
Darius Slay,/players/S/SlayDa00.htm,1,2,0,0,0,0,0,0,0,0,0,0
Cornelius Washington,/players/W/WashCo00.htm,1,0,0,1,0,0,0,0,0,0,0,0
Tavon Wilson,/players/W/WilsTa00.htm,1,0,1,0,0,0,0,0,0,0,1,0
Adrian Amos,/players/A/AmosAd00.htm,0,0,0,0,2,0,1,0,0,0,1,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Marcus Cooper,/players/C/CoopMa00.htm,0,0,0,0,0,0,1,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,1,0,0,0,0,0,1,1,0,0,1,0
Eddie Jackson,/players/J/JackEd01.htm,0,0,0,0,1,0,0,0,0,0,1,0
Christian Jones,/players/J/JoneCh05.htm,3,0,1,0,1,0,0,0,0,0,0,0
Nick Kwiatkoski,/players/K/KwiaNi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Cre'von LeBlanc,/players/L/LeBlCr01.htm,0,0,1,1,0,0,0,0,0,0,1,0
