player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Ken Crawley,/players/C/CrawKe02.htm,0,0,2,0,1,0,0,1,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,1,0,1,0,0,0,0,0,1,0
Craig Robertson,/players/R/RobeCr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,1,0,0,0,0,0,0,0,0,0,0,0
P.J. Williams,/players/W/WillP.00.htm,1,0,0,1,1,0,0,0,0,0,0,0
Robert Alford,/players/A/AlfoRo00.htm,0,0,0,0,4,0,0,0,0,0,0,0
Ricardo Allen,/players/A/AlleRi00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Vic Beasley,/players/B/BeasVi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,1,0,0,0,4,0,0,0,0,0,0,0
Kemal Ishmael,/players/I/IshmKe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,2,0,2,1,1,0,0,0,0,0,0,0
Keanu Neal,/players/N/NealKe01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Dontari Poe,/players/P/PoexDo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brian Poole,/players/P/PoolBr01.htm,0,0,0,0,0,0,1,0,0,0,1,0
Brooks Reed,/players/R/ReedBr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Courtney Upshaw,/players/U/UpshCo00.htm,0,0,1,0,0,0,0,0,0,0,0,0
